x,y
0.0036072731018066406,4.162246e-06
0.10426115989685059,2.509377e-06
0.2049238681793213,2.509377e-06
0.3054821491241455,2.509377e-06
0.40603089332580566,2.509377e-06
0.5065851211547852,2.509377e-06
0.607276439666748,2.509377e-06
0.7081403732299805,2.509377e-06
0.8087594509124756,2.509377e-06
0.9093430042266846,2.509377e-06
1.0104796886444092,2.325493e-06
1.1116926670074463,2.325493e-06
1.2123355865478516,2.325493e-06
1.313906192779541,2.325493e-06
1.4153218269348145,2.325493e-06
1.5169425010681152,2.325493e-06
1.6182975769042969,2.325493e-06
1.7197134494781494,2.325493e-06
1.8211498260498047,2.325493e-06
1.9225103855133057,2.325493e-06
2.0232045650482178,2.325493e-06
2.1238296031951904,2.39236e-06
2.2244155406951904,2.39236e-06
2.325047254562378,2.39236e-06
2.425596237182617,2.39236e-06
2.5269548892974854,2.39236e-06
2.6284921169281006,2.39236e-06
2.7300162315368652,2.39236e-06
2.8314411640167236,2.39236e-06
2.933025360107422,2.39236e-06
3.0343363285064697,2.39236e-06
3.135835647583008,2.730874e-06
3.2371323108673096,2.730874e-06
3.338655710220337,2.730874e-06
3.440101146697998,2.730874e-06
3.5414745807647705,2.730874e-06
3.642986297607422,2.730874e-06
3.7443976402282715,2.730874e-06
3.845825433731079,2.730874e-06
3.9474270343780518,2.730874e-06
4.049066543579102,2.49684e-06
4.1504151821136475,2.49684e-06
4.251924753189087,2.49684e-06
4.353492736816406,2.49684e-06
4.45487904548645,2.49684e-06
4.556342124938965,2.49684e-06
4.657827854156494,2.49684e-06
4.7594075202941895,2.49684e-06
4.861024379730225,2.49684e-06
4.962358236312866,2.49684e-06
5.06401801109314,2.49684e-06
5.165506839752197,2.636425e-06
5.266770839691162,2.636425e-06
5.3683459758758545,2.636425e-06
5.469829320907593,2.636425e-06
5.570721387863159,2.636425e-06
5.672252655029297,2.636425e-06
5.773829698562622,2.636425e-06
5.875276327133179,2.636425e-06
5.976835012435913,2.636425e-06
6.07832932472229,2.689082e-06
6.17973780632019,2.689082e-06
6.281249046325684,2.689082e-06
6.382735252380371,2.689082e-06
6.484327793121338,2.689082e-06
6.5858073234558105,2.689082e-06
6.687402009963989,2.689082e-06
6.789043664932251,2.689082e-06
6.890456199645996,2.689082e-06
6.991910219192505,2.689082e-06
7.093726634979248,2.778517e-06
7.195127964019775,2.778517e-06
7.2957000732421875,2.778517e-06
7.396270275115967,2.778517e-06
7.496807813644409,2.778517e-06
7.597398281097412,2.778517e-06
7.697979688644409,2.778517e-06
7.798579216003418,2.778517e-06
7.899139642715454,2.778517e-06
7.9997382164001465,3.000432e-06
8.100308418273926,3.000432e-06
8.20090389251709,3.000432e-06
8.302297830581665,3.000432e-06
8.403813600540161,3.000432e-06
8.505404472351074,3.000432e-06
8.606846809387207,3.000432e-06
8.70827054977417,3.000432e-06
8.80985403060913,3.000432e-06
8.911216497421265,3.000432e-06
9.012670993804932,3.000432e-06
9.114064455032349,2.820726e-06
9.21552562713623,2.820726e-06
9.316307544708252,2.820726e-06
9.416923761367798,2.820726e-06
9.51749324798584,2.820726e-06
9.618038415908813,2.820726e-06
9.718775033950806,2.820726e-06
9.820213556289673,2.820726e-06
9.921654462814331,2.820726e-06
10.02294397354126,2.164594e-06
10.124321937561035,2.164594e-06
10.225791215896606,2.164594e-06
10.327473163604736,2.164594e-06
10.42908239364624,2.164594e-06
10.530515670776367,2.164594e-06
10.631942987442017,2.164594e-06
10.733414888381958,2.164594e-06
10.834800958633423,2.164594e-06
10.936213970184326,2.164594e-06
11.037957906723022,1.922201e-06
11.13971471786499,1.922201e-06
11.240195035934448,1.922201e-06
11.341784954071045,1.922201e-06
11.443281888961792,1.922201e-06
11.544600486755371,1.922201e-06
11.64616847038269,1.922201e-06
11.747658014297485,1.922201e-06
11.849054098129272,1.922201e-06
11.950334787368774,1.922201e-06
12.051892042160034,1.922201e-06
12.153443574905396,2.900549e-06
12.25476884841919,2.900549e-06
12.356347560882568,2.900549e-06
12.457878112792969,2.900549e-06
12.559245347976685,2.900549e-06
12.660724878311157,2.900549e-06
12.762257814407349,2.900549e-06
12.863907814025879,2.900549e-06
12.965527057647705,2.900549e-06
13.067030668258667,2.779632e-06
13.168466091156006,2.779632e-06
13.269990921020508,2.779632e-06
13.3713219165802,2.779632e-06
13.471853733062744,2.779632e-06
13.573140859603882,2.779632e-06
13.674606323242188,2.779632e-06
13.776291131973267,2.779632e-06
13.877758026123047,2.779632e-06
13.97925329208374,2.779632e-06
