x,y
0.0027589797973632812,4.377475e-06
0.10384035110473633,2.607588e-06
0.2049562931060791,2.75386e-06
0.3056302070617676,2.75386e-06
0.40749216079711914,2.75386e-06
0.5083186626434326,2.75386e-06
0.60959792137146,2.75386e-06
0.7108805179595947,2.75386e-06
0.8121936321258545,2.75386e-06
0.9134335517883301,2.75386e-06
1.01472806930542,2.75386e-06
1.1161503791809082,2.684903e-06
1.2178516387939453,2.684903e-06
1.319176197052002,2.684903e-06
1.4206664562225342,2.684903e-06
1.522043228149414,2.684903e-06
1.6230642795562744,2.684903e-06
1.7244257926940918,2.684903e-06
1.825711965560913,2.684903e-06
1.927260160446167,2.684903e-06
2.028660535812378,2.684903e-06
2.130140781402588,2.684903e-06
2.23171329498291,2.688246e-06
2.332913637161255,2.688246e-06
2.4344234466552734,2.688246e-06
2.5359442234039307,2.688246e-06
2.637225866317749,2.688246e-06
2.7387197017669678,2.688246e-06
2.8402607440948486,2.688246e-06
2.9417731761932373,2.688246e-06
3.0438232421875,2.688246e-06
3.14516019821167,2.860429e-06
3.2464101314544678,2.860429e-06
3.3483293056488037,2.860429e-06
3.449699878692627,2.860429e-06
3.551021099090576,2.860429e-06
3.6526787281036377,2.860429e-06
3.7540245056152344,2.860429e-06
3.855717897415161,2.860429e-06
3.957082509994507,2.860429e-06
4.0583391189575195,2.860429e-06
4.1597278118133545,3.088195e-06
4.261005163192749,3.088195e-06
4.3622307777404785,3.088195e-06
4.463832139968872,3.088195e-06
4.5652172565460205,3.088195e-06
4.666495084762573,3.088195e-06
4.7678446769714355,3.088195e-06
4.869166374206543,3.088195e-06
4.970341682434082,3.088195e-06
5.072069406509399,3.088195e-06
5.173350095748901,3.088195e-06
5.274593830108643,2.13325e-06
5.37534499168396,2.13325e-06
5.4763710498809814,2.13325e-06
5.577656269073486,2.13325e-06
5.678574323654175,2.13325e-06
5.7798402309417725,2.13325e-06
5.88116979598999,2.13325e-06
5.982424259185791,2.13325e-06
6.083977699279785,2.13325e-06
6.185485601425171,2.9064e-06
6.28604531288147,2.9064e-06
6.387589693069458,2.9064e-06
6.488899230957031,2.9064e-06
6.590216875076294,2.9064e-06
6.69173264503479,2.9064e-06
6.793191194534302,2.9064e-06
6.89466404914856,2.9064e-06
6.996232509613037,2.9064e-06
7.097775936126709,2.9064e-06
7.199316740036011,3.082762e-06
7.300536870956421,3.082762e-06
7.402038097381592,3.082762e-06
7.503645658493042,3.082762e-06
7.605180501937866,3.082762e-06
7.706706285476685,3.082762e-06
7.80802583694458,3.082762e-06
7.909609794616699,3.082762e-06
8.011191129684448,3.082762e-06
8.11276626586914,2.885504e-06
8.214317321777344,2.885504e-06
8.315981149673462,2.885504e-06
