x,y
0.008845090866088867,1.387682e-06
0.10952901840209961,3.21357e-06
0.21010088920593262,3.21357e-06
0.3108034133911133,3.21357e-06
0.41136837005615234,3.21357e-06
0.5127012729644775,3.21357e-06
0.6142444610595703,3.21357e-06
0.7155814170837402,3.21357e-06
0.8170821666717529,3.21357e-06
0.9184882640838623,3.21357e-06
1.0190589427947998,3.21357e-06
1.11971116065979,3.21357e-06
1.2202754020690918,2.551169e-06
1.321014165878296,2.551169e-06
1.421583652496338,2.551169e-06
1.522160291671753,2.551169e-06
1.6228420734405518,2.551169e-06
1.72342848777771,2.551169e-06
1.8248257637023926,2.551169e-06
1.9262630939483643,2.551169e-06
2.027831792831421,2.551169e-06
2.12939453125,2.551169e-06
2.2308743000030518,2.929386e-06
2.3321821689605713,2.929386e-06
2.43380069732666,2.929386e-06
2.5352046489715576,2.929386e-06
2.636662483215332,2.929386e-06
2.7382662296295166,2.929386e-06
2.8388924598693848,2.929386e-06
2.939534902572632,2.929386e-06
3.040128231048584,2.929386e-06
3.1407601833343506,3.435067e-06
3.24131178855896,3.435067e-06
3.342729091644287,3.435067e-06
3.444108247756958,3.435067e-06
3.5454795360565186,3.435067e-06
3.6470894813537598,3.435067e-06
3.748483180999756,3.435067e-06
3.850131034851074,3.435067e-06
3.95169734954834,3.435067e-06
4.053096532821655,3.435067e-06
4.154716491699219,3.435067e-06
4.256408929824829,3.169689e-06
4.358098983764648,3.169689e-06
4.459537029266357,3.169689e-06
4.560997486114502,3.169689e-06
4.662502288818359,3.169689e-06
4.764115810394287,3.169689e-06
4.865488052368164,3.169689e-06
4.966959238052368,3.169689e-06
5.068979501724243,3.169689e-06
5.170428991317749,2.925206e-06
5.271776437759399,2.925206e-06
5.373312711715698,2.925206e-06
5.474712371826172,2.925206e-06
5.576275110244751,2.925206e-06
5.677620887756348,2.925206e-06
5.779057741165161,2.925206e-06
5.8805718421936035,2.925206e-06
5.981937646865845,2.925206e-06
6.08329701423645,2.925206e-06
6.184712886810303,3.612683e-06
6.2861082553863525,3.612683e-06
6.387449264526367,3.612683e-06
6.48891806602478,3.612683e-06
6.590472221374512,3.612683e-06
6.69183611869812,3.612683e-06
6.793260097503662,3.612683e-06
6.894678115844727,3.612683e-06
6.996019124984741,3.612683e-06
7.097484588623047,3.612683e-06
7.1988911628723145,3.612683e-06
7.300631284713745,3.806598e-06
7.402442932128906,3.806598e-06
7.5037877559661865,3.806598e-06
7.605242013931274,3.806598e-06
7.706778049468994,3.806598e-06
7.808126449584961,3.806598e-06
7.909483432769775,3.806598e-06
8.010922908782959,3.806598e-06
8.112344980239868,3.806598e-06
8.214158296585083,3.466411e-06
8.315531492233276,3.466411e-06
8.417015790939331,3.466411e-06
8.518582344055176,3.466411e-06
8.620003461837769,3.466411e-06
8.721540689468384,3.466411e-06
8.822980642318726,3.466411e-06
8.924505472183228,3.466411e-06
9.026134729385376,3.466411e-06
9.12753677368164,3.466411e-06
9.228991031646729,3.041527e-06
9.330495357513428,3.041527e-06
9.431979894638062,3.041527e-06
9.533656597137451,3.041527e-06
9.635092973709106,3.041527e-06
9.736907958984375,3.041527e-06
9.838351011276245,3.041527e-06
9.939857244491577,3.041527e-06
10.041339874267578,3.041527e-06
10.14289379119873,3.641937e-06
10.244389057159424,3.641937e-06
10.34616494178772,3.641937e-06
10.449076414108276,3.641937e-06
10.550462007522583,3.641937e-06
10.652156114578247,3.641937e-06
10.754020929336548,3.641937e-06
10.855417728424072,3.641937e-06
10.956855058670044,3.641937e-06
11.058577060699463,3.641937e-06
11.15985107421875,3.641937e-06
11.261248350143433,3.585518e-06
11.362670183181763,3.585518e-06
11.464015483856201,3.585518e-06
11.565480947494507,3.585518e-06
11.667057275772095,3.585518e-06
11.768357515335083,3.585518e-06
11.870229959487915,3.585518e-06
11.971620798110962,3.585518e-06
12.07314419746399,3.585518e-06
12.174681425094604,3.489397e-06
12.276063919067383,3.489397e-06
12.37747311592102,3.489397e-06
12.4789137840271,3.489397e-06
12.580601930618286,3.489397e-06
12.682569026947021,3.489397e-06
12.784221172332764,3.489397e-06
12.8855721950531,3.489397e-06
12.986972570419312,3.489397e-06
13.088679790496826,3.489397e-06
13.190250873565674,3.529099e-06
13.291548728942871,3.529099e-06
13.393274307250977,3.529099e-06
13.494675636291504,3.529099e-06
13.59612250328064,3.529099e-06
13.697526693344116,3.529099e-06
13.799126625061035,3.529099e-06
13.900670528411865,3.529099e-06
14.002198934555054,3.529099e-06
14.103576183319092,3.969308e-06
14.205042839050293,3.969308e-06
14.306586980819702,3.969308e-06
14.407994508743286,3.969308e-06
14.509506940841675,3.969308e-06
14.61118197441101,3.969308e-06
14.71260666847229,3.969308e-06
14.81409215927124,3.969308e-06
14.915533542633057,3.969308e-06
15.0171639919281,3.969308e-06
15.118708372116089,3.969308e-06
15.220078945159912,3.514054e-06
15.32140302658081,3.514054e-06
15.422906160354614,3.514054e-06
15.52446722984314,3.514054e-06
15.6259446144104,3.514054e-06
15.727274894714355,3.514054e-06
15.828877687454224,3.514054e-06
15.930671453475952,3.514054e-06
16.032461166381836,3.514054e-06
16.134074449539185,3.514054e-06
16.235418558120728,3.587608e-06
16.337210178375244,3.587608e-06
16.438772678375244,3.587608e-06
16.540175914764404,3.587608e-06
16.641884803771973,3.587608e-06
16.743369579315186,3.587608e-06
16.84503412246704,3.587608e-06
16.946559190750122,3.587608e-06
17.048018217086792,3.587608e-06
17.14950466156006,3.565319e-06
17.251368284225464,3.565319e-06
17.352880001068115,3.565319e-06
17.454606533050537,3.565319e-06
17.55641531944275,3.565319e-06
17.657820463180542,3.565319e-06
17.759151458740234,3.565319e-06
17.860551595687866,3.565319e-06
17.962313175201416,3.565319e-06
18.063764333724976,3.565319e-06
18.165398836135864,3.565319e-06
18.26690673828125,3.731372e-06
18.368661403656006,3.731372e-06
18.470081329345703,3.731372e-06
18.571575164794922,3.731372e-06
18.672998189926147,3.731372e-06
18.774596452713013,3.731372e-06
18.875919818878174,3.731372e-06
18.977378606796265,3.731372e-06
19.07904863357544,3.731372e-06
19.180885553359985,2.523308e-06
19.282463788986206,2.523308e-06
19.383901596069336,2.523308e-06
19.485327005386353,2.523308e-06
19.58682346343994,2.523308e-06
19.688127279281616,2.523308e-06
19.789457082748413,2.523308e-06
19.891215562820435,2.523308e-06
19.992624521255493,2.523308e-06
20.094178915023804,2.523308e-06
20.195512533187866,3.886838e-06
20.29692506790161,3.886838e-06
20.398656368255615,3.886838e-06
20.50037932395935,3.886838e-06
20.602188110351562,3.886838e-06
20.703744411468506,3.886838e-06
20.805251359939575,3.886838e-06
20.90679669380188,3.886838e-06
21.008307218551636,3.886838e-06
21.10979151725769,3.865524e-06
21.211198806762695,3.865524e-06
21.312623262405396,3.865524e-06
21.414331674575806,3.865524e-06
21.51582646369934,3.865524e-06
21.61731481552124,3.865524e-06
21.71878695487976,3.865524e-06
21.82024097442627,3.865524e-06
21.921603441238403,3.865524e-06
22.023015022277832,3.865524e-06
22.124601364135742,3.865524e-06
22.226094722747803,3.376559e-06
22.327529191970825,3.376559e-06
22.428932189941406,3.376559e-06
22.530369758605957,3.376559e-06
22.63170289993286,3.376559e-06
22.73328137397766,3.376559e-06
22.83478808403015,3.376559e-06
22.936136484146118,3.376559e-06
23.037503480911255,3.376559e-06
23.139052391052246,2.9064e-06
23.24068593978882,2.9064e-06
23.342204332351685,2.9064e-06
23.443525791168213,2.9064e-06
23.54507565498352,2.9064e-06
23.646535634994507,2.9064e-06
23.747912406921387,2.9064e-06
23.849316120147705,2.9064e-06
23.950785160064697,2.9064e-06
24.052380800247192,2.9064e-06
24.15409016609192,3.364022e-06
24.25548481941223,3.364022e-06
24.356942415237427,3.364022e-06
24.4585018157959,3.364022e-06
24.56001377105713,3.364022e-06
24.661335945129395,3.364022e-06
24.762969493865967,3.364022e-06
24.864689588546753,3.364022e-06
24.96644878387451,3.364022e-06
25.067922830581665,3.364022e-06
25.169417142868042,3.364022e-06
25.270869970321655,3.169689e-06
25.372648239135742,3.169689e-06
25.474380493164062,3.169689e-06
25.575807094573975,3.169689e-06
25.67716670036316,3.169689e-06
25.77852511405945,3.169689e-06
25.879849433898926,3.169689e-06
25.981266021728516,3.169689e-06
26.0826632976532,3.169689e-06
26.183932065963745,3.514472e-06
26.285250902175903,3.514472e-06
26.386770963668823,3.514472e-06
26.48816442489624,3.514472e-06
26.589652061462402,3.514472e-06
26.691158294677734,3.514472e-06
26.792613983154297,3.514472e-06
26.89435052871704,3.514472e-06
26.995678186416626,3.514472e-06
27.096969604492188,3.514472e-06
27.198609113693237,2.749681e-06
